supplier_id,supplier_name,region,reliability_score,payment_terms,max_capacity,item_id,sku,description,commodity_category,unit_weight_kg,moq,baseline_cost_inr,unit_price_inr,lead_time_days,defect_rate_pct,qty_ordered,logistics_cost_inr,cost_per_defect_inr,penalty_per_day_inr
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-003,SKU-STLPL-MS16,Mild Steel Plate 16mm,Ferrous Metals,600,10,51000,56928.94,24,3.3324,19,94667.56,154171.03,620.51
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,62996.28,7,4.9852,29,245762.33,100955.98,2609.28
SUP-023,Timken India Ltd,Maharashtra,88,Net 60,5761,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4398.25,17,2.4577,272,2825.1,3144.47,789.18
SUP-057,Finolex Industries Ltd,Maharashtra,71,Net 45,3106,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4158.87,15,4.2806,109,3580.27,3196.42,300.91
SUP-001,Bharat Forge Ltd,Maharashtra,79,LC 90 Days,1657,ITM-006,SKU-STLANG-MS,MS Equal Angle 50×50×6,Ferrous Metals,45,25,8200,9181.19,20,2.6927,69,4293.91,5759.53,740.67
SUP-057,Finolex Industries Ltd,Maharashtra,71,Net 45,3106,ITM-034,SKU-FASTNR-STUD,M16 Stud Bolt B7/2H Set (10pcs),Fasteners,1.8,100,640,701.69,19,4.7781,198,2854.93,376.79,80.22
SUP-028,Rane Holdings Ltd,Tamil Nadu,75,LC 90 Days,3016,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,11413.85,14,2.3784,5,9940.25,11447.65,142.33
SUP-034,Grindwell Norton Ltd,Maharashtra,65,Net 30,10533,ITM-037,SKU-WELFLU-AG,Silver Brazing Flux 500g,Welding Consumables,0.5,200,3100,2863.61,20,4.1217,200,1633.09,1877.57,563.72
SUP-006,Jai Balaji Industries,West Bengal,59,Cash Against Documents,5587,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1847.52,27,7.33,100,7656.95,1950.28,292.04
SUP-032,Precision Camshafts Ltd,Maharashtra,75,Advance 50% Net 30,10320,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,78662.8,35,4.2264,69,20158.51,350680.84,6366.45
SUP-033,Minda Industries Ltd,Haryana,67,Net 45,1557,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,18414.6,22,4.4114,20,45006.31,40007.07,268.48
SUP-013,Vedanta Ltd,Rajasthan,77,Advance 30% Net 60,5374,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,11476.77,11,3.7524,5,10472.82,27232.85,95.5
SUP-041,Tide Water Oil Co,West Bengal,72,Advance 30% Net 60,8531,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,225.65,21,3.5751,342,2036.54,456.68,86.77
SUP-016,Maharashtra Seamless Ltd,Maharashtra,73,LC 90 Days,13162,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,333.34,15,3.4218,557,3195.47,275.28,245.6
SUP-034,Grindwell Norton Ltd,Maharashtra,65,Net 30,10533,ITM-004,SKU-STLBAR-SS316,Stainless Steel Bar 316L,Ferrous Metals,130,5,210000,217379.08,6,1.501,10,2253.47,591514.78,3018.97
SUP-010,JSW Steel Ltd,Karnataka,87,LC 90 Days,368,ITM-022,SKU-COMPOL-VG100,Compressor Oil VG100 50L,Lubricants & Fluids,47,20,7600,7734.31,23,2.0096,20,7561.72,16773.16,129.22
SUP-058,Thermax Ltd,Maharashtra,82,Net 60,2281,ITM-001,SKU-STLCL-HR,Hot-Rolled Steel Coil 3mm,Ferrous Metals,850,20,55000,49470.31,17,4.8723,60,40354.16,153495.2,2980.86
SUP-055,HPCL Mittal Energy Ltd,Punjab,80,Net 90,4592,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,180.94,16,4.981,1097,2838.66,114.29,261.02
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,362.38,22,2.0348,568,1066.54,417.01,229.8
SUP-028,Rane Holdings Ltd,Tamil Nadu,75,LC 90 Days,3016,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,182.68,11,4.6608,1000,1208.28,242.72,151.97
SUP-030,Lakshmi Machine Works,Tamil Nadu,83,Cash Against Documents,5763,ITM-011,SKU-ZNCING-SHG,Zinc SHG Ingot 25kg,Non-Ferrous Metals,25,200,24500,23930.6,7,4.7797,709,182145.25,54351.46,24272.81
SUP-058,Thermax Ltd,Maharashtra,82,Net 60,2281,ITM-033,SKU-FASTNR-M20,M20×80 Hex Bolt 10.9 HDG (50pcs),Fasteners,3.2,200,820,772.94,28,4.1176,206,1623.61,428.02,191.53
SUP-018,Mesco Steels Ltd,Odisha,60,LC 60 Days at Sight,12166,ITM-006,SKU-STLANG-MS,MS Equal Angle 50×50×6,Ferrous Metals,45,25,8200,7741.9,48,6.8203,86,22776.71,9691.56,419.59
SUP-030,Lakshmi Machine Works,Tamil Nadu,83,Cash Against Documents,5763,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,766614.71,29,3.5717,57,10019,853716.11,59439.67
SUP-056,Welspun India Ltd,Gujarat,74,LC 60 Days at Sight,8618,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,12068.96,29,4.9434,5,5297.33,24571.04,71.11
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,165.6,28,4.7029,2970,1757.93,262.07,444.72
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,166.2,10,4.4916,1000,2939.84,335.72,105.64
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-024,SKU-DRLBIT-TCR10,Tungsten Carbide Drill Bit 10mm,Abrasives & Tooling,0.05,500,280,298.24,18,3.2431,2127,2715.99,432.93,395.8
SUP-006,Jai Balaji Industries,West Bengal,59,Cash Against Documents,5587,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,799075.65,13,0.5721,87,20362.89,1363931.74,91632.3
SUP-005,Kalyani Steels Ltd,Maharashtra,85,Net 15,2740,ITM-029,SKU-GASK-PTFE3,PTFE Sheet Gasket 3mm 500×500,Seals & Gaskets,1.2,50,1450,1463.76,19,4.9105,50,2112.93,3023.38,154.99
SUP-005,Kalyani Steels Ltd,Maharashtra,85,Net 15,2740,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,214235.98,14,4.757,100,4419.77,314856.83,26148.09
SUP-033,Minda Industries Ltd,Haryana,67,Net 45,1557,ITM-025,SKU-ENDML-TIN12,TiN Coated End Mill 12mm 4-Flute,Abrasives & Tooling,0.08,200,620,692.59,30,3.5741,1748,3129.86,419.13,1738.69
SUP-009,Tata Steel Ltd,Jharkhand,98,Net 30,7468,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,13501.79,19,1.7693,35,89682.49,9873.28,532.64
SUP-057,Finolex Industries Ltd,Maharashtra,71,Net 45,3106,ITM-033,SKU-FASTNR-M20,M20×80 Hex Bolt 10.9 HDG (50pcs),Fasteners,3.2,200,820,840.04,16,1.9783,228,2021.8,1656.61,203.35
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-037,SKU-WELFLU-AG,Silver Brazing Flux 500g,Welding Consumables,0.5,200,3100,3061.37,44,4.4777,200,3240.82,3058.53,764.11
SUP-003,Mahindra CIE Automotive,Maharashtra,89,LC 60 Days at Sight,13756,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1938.58,29,4.5177,198,3222.56,1202.64,486.94
SUP-026,ABC Bearings Ltd,Gujarat,87,Net 45,13504,ITM-026,SKU-ABPAPER-P120,Abrasive Sheet P120 230×280,Abrasives & Tooling,0.02,2000,42,44.49,64,4.9211,15761,3158.86,92.93,427.83
SUP-014,Ratnamani Metals & Tubes,Gujarat,75,Net 30,3333,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,7693.79,28,4.7744,100,1121.33,13342.31,230.81
SUP-029,Sundaram Fasteners Ltd,Tamil Nadu,78,Cash on Delivery,12245,ITM-026,SKU-ABPAPER-P120,Abrasive Sheet P120 230×280,Abrasives & Tooling,0.02,2000,42,46.7,17,0.5631,4225,1748.57,86.29,69.4
SUP-057,Finolex Industries Ltd,Maharashtra,71,Net 45,3106,ITM-022,SKU-COMPOL-VG100,Compressor Oil VG100 50L,Lubricants & Fluids,47,20,7600,6607.28,13,4.3288,20,2789.35,10971.54,166.3
SUP-048,NOCIL Ltd,Maharashtra,65,Advance 30% Net 60,413,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3090.99,24,3.4508,50,2948.7,4044.11,83.94
SUP-027,National Engineering Industries,Rajasthan,73,Net 15,4957,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,299.47,27,4.515,554,750,511.1,102.29
SUP-054,Nalco India Ltd,Odisha,69,LC 60 Days at Sight,12089,ITM-006,SKU-STLANG-MS,MS Equal Angle 50×50×6,Ferrous Metals,45,25,8200,9575.49,18,4.174,25,9353.04,20345.95,324.77
SUP-014,Ratnamani Metals & Tubes,Gujarat,75,Net 30,3333,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,418.52,34,2.9952,509,928.08,855.1,161.3
SUP-001,Bharat Forge Ltd,Maharashtra,79,LC 90 Days,1657,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,2173.23,18,2.4649,184,1614.99,3209.48,472.43
SUP-048,NOCIL Ltd,Maharashtra,65,Advance 30% Net 60,413,ITM-011,SKU-ZNCING-SHG,Zinc SHG Ingot 25kg,Non-Ferrous Metals,25,200,24500,25417.34,17,3.4907,423,14730.89,25803.25,10770.99
SUP-003,Mahindra CIE Automotive,Maharashtra,89,LC 60 Days at Sight,13756,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,386.31,12,4.6509,500,872.81,196.08,190.67
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,337.94,45,7.4468,903,4133.07,711.7,288.06
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-015,SKU-BRGTPR-32210,Tapered Roller Bearing 32210,Bearings & Bushings,1.4,150,3800,3855.25,13,1.7413,166,2549.7,8119.4,1109.62
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,183.75,11,2.7472,3069,1687.41,308.29,645.21
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-023,SKU-ABWHL-A60,Alumina Grinding Wheel A60 200×25,Abrasives & Tooling,2.8,100,950,907.35,17,1.1415,260,9966.07,1963.7,341.9
SUP-054,Nalco India Ltd,Odisha,69,LC 60 Days at Sight,12089,ITM-015,SKU-BRGTPR-32210,Tapered Roller Bearing 32210,Bearings & Bushings,1.4,150,3800,3337.53,23,4.9153,150,5423.43,4307.76,377.81
SUP-023,Timken India Ltd,Maharashtra,88,Net 60,5761,ITM-014,SKU-BRGRL-NU210,Cylindrical Roller Bearing NU210,Bearings & Bushings,0.9,200,2100,2061.09,28,2.5966,441,3336.93,3336.52,871.21
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-040,SKU-SPRKT-12B,Simplex Sprocket 12B-1 Z=19,Conveyor & Drive,0.8,100,680,749.76,16,4.4379,114,2008.68,1295.38,101.33
SUP-041,Tide Water Oil Co,West Bengal,72,Advance 30% Net 60,8531,ITM-018,SKU-LUBIND-VG46,Industrial Gear Oil VG46 200L,Lubricants & Fluids,185,10,14500,13868.93,22,6.1479,10,20274.4,36130.49,133.19
SUP-041,Tide Water Oil Co,West Bengal,72,Advance 30% Net 60,8531,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,59187.38,20,4.3249,15,198144.69,257211.98,415.21
SUP-048,NOCIL Ltd,Maharashtra,65,Advance 30% Net 60,413,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,674280.66,18,3.7017,228,5043.49,468364.1,162324.05
SUP-022,Schaeffler India Ltd,Gujarat,81,Net 90,13368,ITM-031,SKU-MFGASK-AF,Aramid Fibre Manifold Gasket Set,Seals & Gaskets,0.3,200,780,776.27,17,2.5831,202,2396.24,1559.83,158.59
SUP-013,Vedanta Ltd,Rajasthan,77,Advance 30% Net 60,5374,ITM-031,SKU-MFGASK-AF,Aramid Fibre Manifold Gasket Set,Seals & Gaskets,0.3,200,780,804.61,13,4.1607,585,1632.72,1316.57,650.38
SUP-058,Thermax Ltd,Maharashtra,82,Net 60,2281,ITM-026,SKU-ABPAPER-P120,Abrasive Sheet P120 230×280,Abrasives & Tooling,0.02,2000,42,42.14,19,4.2666,2000,867.44,46.01,63.79
SUP-009,Tata Steel Ltd,Jharkhand,98,Net 30,7468,ITM-026,SKU-ABPAPER-P120,Abrasive Sheet P120 230×280,Abrasives & Tooling,0.02,2000,42,43.91,27,2.3531,2147,1768.3,89.68,125.56
SUP-012,Hindalco Industries Ltd,Maharashtra,95,LC 90 Days,12052,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,6255.89,25,4.8568,50,1060.07,12597,301.54
SUP-044,Deepak Nitrite Ltd,Gujarat,64,Net 60,5093,ITM-025,SKU-ENDML-TIN12,TiN Coated End Mill 12mm 4-Flute,Abrasives & Tooling,0.08,200,620,555.7,37,3.603,200,1550.56,507.82,89.83
SUP-054,Nalco India Ltd,Odisha,69,LC 60 Days at Sight,12089,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4422.72,24,3.2879,100,13164.63,9361.81,939.74
SUP-033,Minda Industries Ltd,Haryana,67,Net 45,1557,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,8381.77,16,4.3607,183,6038.37,9864.74,1309.58
SUP-053,Freudenberg Sealing Tech India,Maharashtra,89,Advance 30% Net 60,10279,ITM-023,SKU-ABWHL-A60,Alumina Grinding Wheel A60 200×25,Abrasives & Tooling,2.8,100,950,989.68,13,2.75,103,3365.97,823.82,176.87
SUP-022,Schaeffler India Ltd,Gujarat,81,Net 90,13368,ITM-003,SKU-STLPL-MS16,Mild Steel Plate 16mm,Ferrous Metals,600,10,51000,54961.73,17,2.3844,25,34894.97,103848.03,1540.19
SUP-023,Timken India Ltd,Maharashtra,88,Net 60,5761,ITM-015,SKU-BRGTPR-32210,Tapered Roller Bearing 32210,Bearings & Bushings,1.4,150,3800,3821.14,15,2.7496,485,1936,4103.29,3604.18
SUP-009,Tata Steel Ltd,Jharkhand,98,Net 30,7468,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,16998.42,18,2.7263,18,24783.02,15402.8,277.6
SUP-051,Bosch Ltd (India),Karnataka,87,Net 15,308,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,319.3,9,2.3957,500,2072,188.35,108.6
SUP-019,Uttam Galva Steels Ltd,Maharashtra,67,Net 45,1253,ITM-022,SKU-COMPOL-VG100,Compressor Oil VG100 50L,Lubricants & Fluids,47,20,7600,8077.75,15,8,22,2774.59,16634.82,311.94
SUP-020,Sunflag Iron & Steel Co,Maharashtra,69,Net 30,1342,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,221867.78,12,4.4201,100,1833.18,236287.56,14760.22
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,738354.46,10,3.5649,50,3831.59,1553101.92,32461.62
SUP-062,WPIL Ltd,West Bengal,63,Cash on Delivery,8372,ITM-013,SKU-BRGBL-6308,Deep Groove Ball Bearing 6308-ZZ,Bearings & Bushings,0.4,300,890,920.06,30,5.4697,344,3210.17,916.75,125.47
SUP-034,Grindwell Norton Ltd,Maharashtra,65,Net 30,10533,ITM-004,SKU-STLBAR-SS316,Stainless Steel Bar 316L,Ferrous Metals,130,5,210000,221478.07,27,3.8168,8,2451.28,363766.44,851.49
SUP-052,Parker Hannifin India,Maharashtra,91,Net 60,7017,ITM-025,SKU-ENDML-TIN12,TiN Coated End Mill 12mm 4-Flute,Abrasives & Tooling,0.08,200,620,629.65,22,2.7403,226,750,1124.43,131.5
SUP-046,Vinati Organics Ltd,Maharashtra,83,Net 15,921,ITM-038,SKU-CONVBL-EP300,EP300/3 Rubber Conveyor Belt 1m×1m,Conveyor & Drive,28,10,18500,17389.57,48,4.5661,21,1632.13,30335.44,147.91
SUP-006,Jai Balaji Industries,West Bengal,59,Cash Against Documents,5587,ITM-025,SKU-ENDML-TIN12,TiN Coated End Mill 12mm 4-Flute,Abrasives & Tooling,0.08,200,620,767.63,40,8,445,3463.29,1114.69,715.56
SUP-046,Vinati Organics Ltd,Maharashtra,83,Net 15,921,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,5426.85,23,4.4576,50,3216.56,6852.69,182.03
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-022,SKU-COMPOL-VG100,Compressor Oil VG100 50L,Lubricants & Fluids,47,20,7600,8593.14,34,4.5388,54,20042.6,11684.08,237.63
SUP-027,National Engineering Industries,Rajasthan,73,Net 15,4957,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,11654.55,18,3.597,9,18475.25,19022.11,107.15
SUP-017,APL Apollo Tubes Ltd,Uttar Pradesh,85,Net 45,5707,ITM-024,SKU-DRLBIT-TCR10,Tungsten Carbide Drill Bit 10mm,Abrasives & Tooling,0.05,500,280,292.52,14,4.5437,1636,3127.75,276.18,268.67
SUP-017,APL Apollo Tubes Ltd,Uttar Pradesh,85,Net 45,5707,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,176.68,32,4.6083,1000,2987.4,144.03,172.08
SUP-032,Precision Camshafts Ltd,Maharashtra,75,Advance 50% Net 30,10320,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,216888.93,18,2.9857,100,3262.78,283824.82,21791.08
SUP-031,Endurance Technologies,Maharashtra,74,Cash on Delivery,1596,ITM-022,SKU-COMPOL-VG100,Compressor Oil VG100 50L,Lubricants & Fluids,47,20,7600,8394.56,35,2.229,20,2189.27,7714.77,406.11
SUP-011,SAIL (Steel Authority of India),Delhi,74,Advance 50% Net 30,1273,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,393.7,27,3.3682,2613,3527.74,213.12,1337.4
SUP-035,Jyoti CNC Automation,Gujarat,81,Net 60,10394,ITM-006,SKU-STLANG-MS,MS Equal Angle 50×50×6,Ferrous Metals,45,25,8200,8673.77,12,4.98,105,10765.51,18958.34,1929.88
SUP-004,Amtek Auto Ltd,Haryana,76,Net 15,2390,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,241.91,35,6.6462,751,2162.41,222.45,171.57
SUP-040,Gulf Oil Lubricants India,Maharashtra,68,Cash Against Documents,7726,ITM-038,SKU-CONVBL-EP300,EP300/3 Rubber Conveyor Belt 1m×1m,Conveyor & Drive,28,10,18500,18743.56,19,4.796,10,2820.91,10643.6,126.03
SUP-027,National Engineering Industries,Rajasthan,73,Net 15,4957,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,751236.35,47,4.9368,129,20462.41,1513730.01,77037.39
SUP-058,Thermax Ltd,Maharashtra,82,Net 60,2281,ITM-001,SKU-STLCL-HR,Hot-Rolled Steel Coil 3mm,Ferrous Metals,850,20,55000,54668.75,19,4.8813,20,10384.36,231811.67,1214.73
SUP-044,Deepak Nitrite Ltd,Gujarat,64,Net 60,5093,ITM-030,SKU-OILSEAL-TC,TC Rotary Oil Seal 50×70×10,Seals & Gaskets,0.05,500,220,256.61,17,4.991,544,2027.05,191.83,288.89
SUP-021,SKF India Ltd,Maharashtra,93,Advance 50% Net 30,14554,ITM-023,SKU-ABWHL-A60,Alumina Grinding Wheel A60 200×25,Abrasives & Tooling,2.8,100,950,993.21,14,1.8317,177,1876.25,1269.86,334.43
SUP-026,ABC Bearings Ltd,Gujarat,87,Net 45,13504,ITM-001,SKU-STLCL-HR,Hot-Rolled Steel Coil 3mm,Ferrous Metals,850,20,55000,55807.55,18,4.5484,20,27119.8,188677.98,1297.17
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,356.24,18,5.8105,570,2395.12,359.94,184.68
SUP-036,Suprajit Engineering,Karnataka,74,Cash Against Documents,4355,ITM-040,SKU-SPRKT-12B,Simplex Sprocket 12B-1 Z=19,Conveyor & Drive,0.8,100,680,624.45,26,4.5762,324,3212.96,658.62,135.59
SUP-036,Suprajit Engineering,Karnataka,74,Cash Against Documents,4355,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,236.38,9,4.4018,201,2482.42,438.55,47.65
SUP-041,Tide Water Oil Co,West Bengal,72,Advance 30% Net 60,8531,ITM-010,SKU-BRASRD-C360,Free-Cutting Brass Rod C360,Non-Ferrous Metals,3,200,68000,63890.49,21,5.8174,200,10081.51,38538.02,10567.17
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-021,SKU-CUTFL-SOL,Soluble Cutting Fluid Concentrate 25L,Lubricants & Fluids,24,50,4200,3711.75,36,3.8123,56,4763.83,4708.83,201.47
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-040,SKU-SPRKT-12B,Simplex Sprocket 12B-1 Z=19,Conveyor & Drive,0.8,100,680,601.66,26,7.9985,213,1983.63,1294.92,197.54
SUP-012,Hindalco Industries Ltd,Maharashtra,95,LC 90 Days,12052,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,443.82,17,4.9617,1131,750,659.77,398.57
SUP-049,Carborundum Universal Ltd,Tamil Nadu,67,Net 60,2704,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,258.46,23,4.7784,693,5051.43,554.16,280.53
SUP-008,Nava Bharat Ventures,Andhra Pradesh,74,LC 60 Days at Sight,9367,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1934.83,25,2.2729,100,3811.95,3470.35,172
SUP-007,Prakash Industries Ltd,Chhattisgarh,63,Net 30,7040,ITM-014,SKU-BRGRL-NU210,Cylindrical Roller Bearing NU210,Bearings & Bushings,0.9,200,2100,2111.35,32,7.5656,204,3878.14,1549.54,637.71
SUP-016,Maharashtra Seamless Ltd,Maharashtra,73,LC 90 Days,13162,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3645.02,11,2.7947,94,4159.19,2136.72,443.46
SUP-052,Parker Hannifin India,Maharashtra,91,Net 60,7017,ITM-028,SKU-RBBRSH-NBR,NBR O-Ring Seal Kit Assorted 100pcs,Seals & Gaskets,0.02,1000,95,102.4,31,2.7245,2298,3058.9,78.8,219.29
SUP-060,Kirloskar Electric Co,Karnataka,71,Net 90,4409,ITM-010,SKU-BRASRD-C360,Free-Cutting Brass Rod C360,Non-Ferrous Metals,3,200,68000,63509.32,38,2.9108,206,6646.89,32073.83,23829.92
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,363.97,11,4.7221,1046,13460.97,433.71,476.84
SUP-012,Hindalco Industries Ltd,Maharashtra,95,LC 90 Days,12052,ITM-021,SKU-CUTFL-SOL,Soluble Cutting Fluid Concentrate 25L,Lubricants & Fluids,24,50,4200,4278.58,14,4.9993,55,1915.24,7766.42,250.94
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-034,SKU-FASTNR-STUD,M16 Stud Bolt B7/2H Set (10pcs),Fasteners,1.8,100,640,580.53,8,4.9538,100,4977.22,413.09,31.41
SUP-038,Kennametal India Ltd,Karnataka,87,Cash Against Documents,5208,ITM-011,SKU-ZNCING-SHG,Zinc SHG Ingot 25kg,Non-Ferrous Metals,25,200,24500,26454.14,25,2.6711,897,74211.49,57577.5,28059.49
SUP-058,Thermax Ltd,Maharashtra,82,Net 60,2281,ITM-038,SKU-CONVBL-EP300,EP300/3 Rubber Conveyor Belt 1m×1m,Conveyor & Drive,28,10,18500,17267.15,22,2.9677,10,1759.69,34245.14,318.87
SUP-012,Hindalco Industries Ltd,Maharashtra,95,LC 90 Days,12052,ITM-030,SKU-OILSEAL-TC,TC Rotary Oil Seal 50×70×10,Seals & Gaskets,0.05,500,220,228.23,22,4.9023,558,1146.83,225.66,156.57
SUP-049,Carborundum Universal Ltd,Tamil Nadu,67,Net 60,2704,ITM-003,SKU-STLPL-MS16,Mild Steel Plate 16mm,Ferrous Metals,600,10,51000,46681.66,18,3.4662,11,67548.06,199739.89,585.55
SUP-051,Bosch Ltd (India),Karnataka,87,Net 15,308,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,8210.95,25,2.1974,103,2696.38,16758.36,1062.71
SUP-035,Jyoti CNC Automation,Gujarat,81,Net 60,10394,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,212.86,13,4.4083,1095,993.84,346.88,397.94
